"No.","Time","Source","Destination","Protocol","Length","Info"
"1676","21472.297121","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1677","21481.475958","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1678","21481.851269","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1681","21499.816064","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1682","21499.826207","192.168.1.104","161.117.56.73","UDP","394","52506  >  8053 Len=352"
"1683","21500.216642","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1684","21500.216647","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1685","21501.476715","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1686","21501.839562","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1689","21521.477243","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1690","21521.848938","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1693","21541.477488","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1694","21541.853349","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1695","21561.478190","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1696","21561.847749","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1699","21581.479076","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1700","21582.540357","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1701","21592.161502","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1702","21592.564226","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1703","21601.478767","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1704","21601.852494","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1707","21621.478954","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1708","21621.853833","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1709","21641.479552","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1710","21641.847132","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1713","21661.480259","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1714","21661.851617","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1715","21681.480582","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1716","21681.855106","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1719","21701.481240","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1720","21701.871569","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1721","21721.481275","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1722","21721.842706","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1725","21741.482354","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1726","21741.856099","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1727","21756.408680","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1728","21756.784280","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1729","21761.482531","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1730","21761.852326","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1731","21772.471498","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1732","21772.847597","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1735","21781.482592","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1736","21781.857853","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1737","21801.437850","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1738","21801.483215","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1739","21801.827227","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1740","21801.857257","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1743","21821.483865","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1744","21821.856586","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1745","21834.493244","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1746","21834.914824","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1747","21841.484193","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1748","21841.843933","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1750","21852.572792","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1751","21852.577810","192.168.1.104","161.117.56.73","UDP","378","52506  >  8053 Len=336"
"1752","21852.985097","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1753","21852.985100","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1756","21861.469706","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1757","21861.842946","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1758","21881.460148","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1759","21881.849451","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1760","21901.458418","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1761","21901.847313","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1764","21921.457514","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1765","21922.235224","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1766","21941.459639","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1767","21941.974277","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1770","21961.458600","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1771","21961.827214","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1772","21974.793721","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1773","21975.178172","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1775","21981.458782","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1776","21982.107810","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1777","22001.459747","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1780","22001.906132","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1781","22021.459781","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1782","22021.828406","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1783","22041.460317","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1784","22041.833753","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1787","22053.941742","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1788","22053.943574","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1789","22054.328889","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1790","22054.328891","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1791","22061.461339","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1792","22061.850995","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1793","22072.962628","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1794","22073.354240","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1795","22081.461843","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1796","22081.870346","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1799","22101.462178","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1800","22101.850832","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1802","22121.462772","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1803","22121.840213","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1806","22141.463303","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1807","22141.840572","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1810","22161.464484","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1811","22161.845938","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1812","22181.463902","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1813","22181.847198","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1816","22201.464424","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1817","22201.856659","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1820","22221.464500","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1821","22221.832059","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1825","22241.464852","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1826","22241.823307","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1827","22261.465250","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1828","22261.836776","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1831","22281.465972","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1832","22281.841182","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1835","22298.424876","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1836","22298.796341","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1837","22299.144886","192.168.1.104","161.117.56.73","UDP","426","52506  >  8053 Len=384"
"1838","22299.534496","161.117.56.73","192.168.1.104","UDP","234","8053  >  52506 Len=192"
"1839","22300.239716","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1840","22300.616480","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1841","22301.466145","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1842","22301.836400","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1845","22321.467043","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1846","22321.849845","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1847","22341.468961","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1848","22341.842249","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1851","22361.467617","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1852","22361.837553","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1855","22381.468521","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1856","22381.862008","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1859","22401.468804","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1860","22401.860286","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1861","22421.469320","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1862","22421.865714","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1865","22441.469856","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1866","22441.867958","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1869","22461.469810","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1870","22461.850402","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1873","22481.470637","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1874","22481.855821","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1875","22501.471135","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1876","22501.868069","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1879","22521.471204","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1880","22521.846519","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1883","22541.472152","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1884","22541.863866","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1887","22561.472524","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1888","22561.860122","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1889","22569.657293","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1890","22569.662847","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"1891","22570.044426","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1892","22570.051290","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1893","22575.796858","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1894","22576.198511","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1895","22581.472474","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1896","22581.849652","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1899","22601.473333","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1900","22601.869979","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1903","22615.753985","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1904","22616.155246","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1905","22621.473794","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1906","22621.858304","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1909","22641.474925","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1910","22641.869715","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1911","22654.932034","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1912","22654.936498","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1913","22655.318998","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1914","22655.319003","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1915","22661.474543","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1916","22661.867075","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1919","22681.475218","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1920","22681.858438","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1921","22689.021074","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1922","22689.412583","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1925","22701.475162","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1926","22701.840751","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1929","22721.475565","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1930","22721.842185","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1932","22741.476878","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1933","22741.863526","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1936","22761.476673","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1937","22761.865324","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1940","22781.465187","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1941","22781.860372","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1942","23800.146011","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1943","23800.530274","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1946","23821.457803","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1947","23821.848507","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1950","23841.458379","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1951","23841.832812","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1952","23857.031937","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1953","23857.036912","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1954","23857.409120","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1955","23857.418045","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1956","23861.458527","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1957","23861.835302","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1961","23881.459270","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1962","23881.841650","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1965","23901.459805","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1966","23901.847109","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1969","23921.460237","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1970","23921.841434","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1971","23941.460869","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1972","23941.853775","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1975","23961.461291","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1976","23961.844121","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1977","23961.951917","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1978","23962.314134","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1979","23981.461905","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1980","23981.836433","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1983","24001.462368","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1984","24001.846896","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1985","24021.462957","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1986","24021.919457","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1987","24030.310686","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1988","24030.826835","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1989","24041.463031","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1990","24041.851586","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1993","24061.465458","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1994","24061.849045","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1995","24081.463714","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1996","24081.854396","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1997","24098.410146","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1998","24099.067824","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1999","24099.473551","192.168.1.104","161.117.56.73","UDP","426","52506  >  8053 Len=384"
"2000","24099.857728","161.117.56.73","192.168.1.104","UDP","234","8053  >  52506 Len=192"
"2001","24101.464228","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2002","24102.037002","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2006","24121.503869","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2007","24123.045249","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2008","24141.466161","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2009","24141.848350","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2012","24161.465494","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2013","24161.850851","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2014","24181.472104","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2015","24181.972995","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2016","24201.466762","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2017","24201.840547","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2020","24221.470637","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2021","24221.929922","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2022","24229.336956","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"2023","24229.730051","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2025","24241.467669","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2026","24242.673015","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2027","24261.474404","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2028","24261.851477","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2031","24281.469542","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2032","24281.855010","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2033","24301.469520","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2034","24301.856396","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2037","24321.490616","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2038","24321.858768","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2039","24333.419113","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2040","24333.427910","192.168.1.104","161.117.56.73","UDP","378","52506  >  8053 Len=336"
"2041","24334.033903","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2042","24334.033907","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2043","24341.471030","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2044","24341.859020","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2047","24354.661588","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2048","24354.666104","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"2049","24355.068359","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2050","24355.068364","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2052","24361.471595","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2053","24361.883413","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2054","24381.471798","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2055","24381.869846","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2058","24401.475260","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2059","24401.877070","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2060","24421.472310","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2061","24421.876549","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2064","24441.480763","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2065","24441.870929","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2066","24442.688067","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"2067","24443.091967","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2068","24458.120680","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2069","24458.120919","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2070","24458.519216","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2071","24458.526113","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2072","24461.473514","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2073","24461.870720","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2076","24474.254738","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2077","24474.636486","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2078","24481.475870","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2079","24481.871586","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2080","24501.474303","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2081","24501.974077","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2084","24519.318549","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2085","24519.321041","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"2086","24519.694324","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2087","24519.695226","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2088","24521.477427","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2089","24521.856289","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2090","24541.474931","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2091","24541.842720","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2094","24554.770829","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2095","24554.775701","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"2096","24555.164086","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2097","24555.164097","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2098","24561.475440","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2099","24561.841130","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2100","24581.477154","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2101","24581.865529","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2104","24601.478638","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2105","24601.868670","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2107","24621.476746","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2108","24621.865148","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2111","24639.452481","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2112","24639.828469","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
