"No.","Time","Source","Destination","Protocol","Length","Info"
"3045","35699.191899","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3048","35718.792692","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3049","35719.196394","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3050","35730.972452","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3051","35731.337504","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3052","35738.793106","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3053","35739.198585","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3056","35742.031082","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3057","35742.431755","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3058","35758.793634","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3059","35759.173807","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3061","35778.793872","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3062","35779.178361","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3065","35798.794549","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3066","35799.181129","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3067","35818.795025","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3068","35819.179963","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3071","35838.795507","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3072","35839.189426","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3073","35858.795849","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3074","35859.351846","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3077","35878.796322","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3078","35879.197026","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3079","35898.796866","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3080","35899.172387","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3083","35918.797189","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3084","35919.174785","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3085","35938.798712","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3086","35939.192123","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3089","35958.797793","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3090","35959.178410","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3091","35961.741117","192.168.1.104","224.0.0.251","MDNS","251","Standard query response 0x0000 PTR lumi-gateway-lmuk01_miio275873261._miio._udp.local TXT, cache flush SRV, cache flush 0 0 54321 lumi-gateway-lmuk01_miio275873261 A, cache flush 192.168.1.104 A, cache flush 192.168.1.104 NSEC, cache flush lumi-gateway-lmuk01_miio275873261"
"3092","35977.435206","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"3093","35977.446943","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"3094","35977.447385","192.168.1.104","161.117.56.73","UDP","154","52506  >  8053 Len=112"
"3095","35977.832700","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3096","35977.832703","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3097","35977.832705","161.117.56.73","192.168.1.104","UDP","138","8053  >  52506 Len=96"
"3098","35978.798560","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3099","35979.169850","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3102","35981.873211","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"3103","35981.877689","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"3104","35982.255971","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3105","35982.255977","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3106","35998.798938","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3107","35999.167064","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3109","36018.798886","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3110","36019.176571","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3113","36038.799382","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3114","36039.161850","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3115","36058.800131","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3116","36059.195210","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3119","36078.800064","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3120","36079.170548","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3121","36098.800994","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3122","36099.184899","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3125","36101.649957","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3126","36102.025896","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3127","36118.801444","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3128","36119.165128","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3129","36138.800489","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3130","36139.185509","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3133","36158.797436","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3134","36159.184735","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3135","36178.796762","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3136","36179.157905","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3139","36198.796728","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3140","36199.182958","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3141","36218.803482","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3144","36219.199282","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3145","36238.803708","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3146","36239.205583","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3147","36258.804362","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3150","36259.316813","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3152","36278.804525","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3153","36279.190129","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3154","36282.035599","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3155","36282.412231","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3156","36298.805048","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3157","36299.181527","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3160","36318.804932","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3161","36319.172710","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3162","36332.043278","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3163","36332.433980","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3164","36338.805569","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3165","36339.198106","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3166","36358.806064","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3167","36359.194379","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3170","36378.806369","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3171","36379.192845","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3172","36398.806486","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3173","36399.180814","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3176","36418.807243","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3177","36419.183315","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3178","36438.807308","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3179","36439.184611","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3180","36458.807503","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3181","36459.178848","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3184","36478.808215","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3185","36479.185272","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3186","36498.808661","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3187","36499.198654","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3189","36518.809047","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3190","36519.207902","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3193","36538.809508","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3194","36539.183173","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3195","36558.811088","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3196","36559.199549","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3199","36578.432036","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"3200","36578.436671","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"3201","36578.809746","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3202","36578.811246","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3203","36578.817774","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3204","36579.174947","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3205","36582.519923","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3206","36582.885026","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3207","36598.810609","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3208","36599.196157","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3209","36618.810712","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3210","36619.187462","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3213","36638.811450","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3214","36639.200804","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3216","36658.811540","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3217","36659.193993","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3218","36678.811735","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3219","36679.203437","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3222","36698.811926","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3223","36699.200779","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3224","36718.812173","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3225","36719.195900","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3226","36735.528493","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3227","36735.537222","192.168.1.104","161.117.56.73","UDP","378","52506  >  8053 Len=336"
"3228","36735.916342","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3229","36735.916346","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3232","36738.812690","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3233","36739.191379","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3234","36758.812951","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3235","36759.196674","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3237","36778.813649","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3238","36779.203960","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3241","36798.814053","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3242","36799.199811","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3243","36818.814505","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3244","36819.195615","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3245","36838.814957","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3246","36839.205974","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3249","36858.814972","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3250","36859.197241","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3251","36878.815655","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3252","36879.180568","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3255","36898.812041","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3256","36899.202532","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3257","38198.811896","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3258","38199.190854","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3261","38218.812737","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3262","38219.175428","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3263","38238.813364","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3264","38239.206724","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3267","38258.813320","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3268","38259.205071","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3270","38278.814009","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3271","38279.213436","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3272","38285.314076","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3273","38285.709613","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3274","38294.309244","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3275","38294.708546","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3278","38298.814226","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3279","38299.211719","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3280","38318.815372","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3281","38319.214169","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3284","38338.815653","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3285","38339.216534","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3286","38358.815605","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3287","38359.222876","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3290","38378.816847","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3291","38379.221324","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3292","38381.513306","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"3293","38381.522939","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"3294","38381.878206","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3295","38381.898160","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3297","38398.817248","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3298","38399.216571","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3299","38418.817637","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3300","38419.178744","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3303","38438.817704","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3304","38439.201251","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3305","38458.818083","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3306","38459.214602","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3307","38465.625982","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3308","38466.032717","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3309","38474.722992","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3310","38475.103888","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3311","38478.818483","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3312","38479.223856","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3315","38498.819118","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3316","38499.226307","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3317","38518.819724","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3318","38519.201596","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3322","38538.820134","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3323","38539.195990","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3324","38558.820147","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3325","38559.178303","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3326","38578.820941","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3327","38579.199645","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3330","38598.821288","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3331","38599.207838","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3332","38618.821528","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3333","38619.197317","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3334","38638.822335","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3335","38639.209651","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3339","38658.822537","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3340","38659.207982","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3341","38678.823052","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3342","38679.198356","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3345","38698.823571","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3346","38699.236593","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3347","38718.824039","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3348","38719.206852","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3351","38738.824542","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3352","38739.205370","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3353","38756.801419","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3354","38757.185678","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3355","38757.466916","192.168.1.104","161.117.56.73","UDP","426","52506  >  8053 Len=384"
"3356","38757.851611","161.117.56.73","192.168.1.104","UDP","234","8053  >  52506 Len=192"
"3357","38758.824973","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3358","38759.208691","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3359","38766.166148","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3360","38766.549719","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3363","38775.187568","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3364","38775.593948","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3366","38778.825344","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3367","38779.210892","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3368","38798.825830","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3369","38799.201254","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3372","38816.884279","192.168.1.104","224.0.0.251","MDNS","251","Standard query response 0x0000 PTR lumi-gateway-lmuk01_miio275873261._miio._udp.local TXT, cache flush SRV, cache flush 0 0 54321 lumi-gateway-lmuk01_miio275873261 A, cache flush 192.168.1.104 A, cache flush 192.168.1.104 NSEC, cache flush lumi-gateway-lmuk01_miio275873261"
"3373","38818.826142","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3374","38819.208608","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3375","38819.867927","192.168.1.104","224.0.0.251","MDNS","251","Standard query response 0x0000 PTR lumi-gateway-lmuk01_miio275873261._miio._udp.local TXT, cache flush SRV, cache flush 0 0 54321 lumi-gateway-lmuk01_miio275873261 A, cache flush 192.168.1.104 A, cache flush 192.168.1.104 NSEC, cache flush lumi-gateway-lmuk01_miio275873261"
"3376","38838.826554","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3377","38839.204025","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3380","38858.827159","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3381","38859.210390","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3382","38878.827214","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3383","38879.208701","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3386","38898.828071","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3387","38899.208051","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3388","38918.828460","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3389","38919.200267","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3392","38938.828473","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3393","38939.216713","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3394","38958.829205","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3395","38959.223936","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3398","38978.290865","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"3399","38978.292965","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"3400","38978.759250","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3401","38978.765147","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3402","38978.828974","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3403","38979.220359","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3404","38982.597210","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"3405","38982.601510","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"3406","38982.975467","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3407","38982.975472","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3408","38998.829939","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3409","38999.206697","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3412","39018.830234","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3413","39019.216976","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3414","39038.830846","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3415","39039.341366","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3418","39058.830825","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3419","39059.207722","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3422","39078.831424","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3423","39079.197935","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3424","39093.471386","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3425","39093.480840","192.168.1.104","161.117.56.73","UDP","394","52506  >  8053 Len=352"
"3428","39093.836355","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3429","39093.844187","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3430","39097.830242","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"3431","39098.204250","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"3432","39098.831928","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3433","39099.205263","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3434","39118.827390","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3435","39119.206257","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3438","39138.821316","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3439","39139.196819","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3442","39158.819960","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3443","39159.199549","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3446","39178.819840","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3447","39179.204409","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3448","39198.820400","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3449","39199.198553","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3452","39218.820695","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3453","39219.200706","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"3456","39238.821201","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"3457","39239.207043","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
